YR MNTH DY HR SWE PRCP RAIM TAIR PET ET MOD_RUN OBS_RUN
1980 11 06 12  43.3088000   0.0000000   0.0302000   3.2500000   0.7563000   0.0777000   0.3393000   0.4327000
1980 11 07 12  43.9106000   4.9300000   3.4670000   4.6150000   0.7616000   0.0785000   0.3478000   0.4423000
1980 11 08 12  53.3609000   6.0500000   0.9175000   0.0100000   0.6220000   0.2714000   0.3437000   0.4932000
1980 11 09 12  53.7508000   0.9900000   0.1636000  -5.9200000   0.5110000   0.2562000   0.3391000   0.4614000
1980 11 10 12  53.7177000   0.0000000   0.0331000  -4.1000000   0.5498000   0.2716000   0.3362000   0.4550000
1980 11 11 12  54.3293000   0.4500000   0.0314000  -4.8400000   0.5008000   0.2368000   0.3343000   0.4423000
1980 11 12 12  65.8588000   8.0900000   0.0312000  -6.1850000   0.4743000   0.2157000   0.3329000   0.4487000
1980 11 13 12  71.7152000   4.1200000   0.0311000 -13.0250000   0.3734000   0.1638000   0.3317000   0.4327000
1980 11 14 12  72.3557000   0.4700000   0.0311000 -15.9350000   0.3412000   0.1458000   0.3306000   0.3596000
1980 11 15 12  72.3247000   0.0000000   0.0310000 -15.6600000   0.3294000   0.1375000   0.3295000   0.2927000
1980 11 16 12  72.2937000   0.0000000   0.0310000 -14.6650000   0.2965000   0.1211000   0.3285000   0.2418000
1980 11 17 12  72.2627000   0.0000000   0.0310000  -9.3200000   0.3400000   0.1363000   0.3275000   0.2164000
1980 11 18 12  72.2317000   0.0000000   0.0310000  -8.8500000   0.2752000   0.1079000   0.3265000   0.2100000
1980 11 19 12  72.2008000   0.0000000   0.0309000  -4.6900000   0.3613000   0.1394000   0.3256000   0.2068000
1980 11 20 12  72.1699000   0.0000000   0.0309000  -6.1550000   0.3039000   0.1145000   0.3247000   0.2036000
1980 11 21 12  72.1390000   0.0000000   0.0309000  -6.7750000   0.3392000   0.1255000   0.3237000   0.2100000
1980 11 22 12  73.5370000   1.0000000   0.0310000  -5.8500000   0.3697000   0.1340000   0.3228000   0.2864000
1980 11 23 12  73.5059000   0.0000000   0.0310000  -9.9250000   0.2379000   0.0842000   0.3219000   0.3182000
1980 11 24 12  73.4749000   0.0000000   0.0310000 -12.1200000   0.2524000   0.0883000   0.3210000   0.3118000
1980 11 25 12  73.4440000   0.0000000   0.0310000 -14.7000000   0.2411000   0.0833000   0.3202000   0.2768000
1980 11 26 12  73.4130000   0.0000000   0.0309000 -10.7400000   0.3196000   0.1092000   0.3193000   0.3086000
1980 11 27 12  73.3821000   0.0000000   0.0309000  -5.8050000   0.2887000   0.0969000   0.3185000   0.3086000
1980 11 28 12  73.3512000   0.0000000   0.0309000  -1.0150000   0.3665000   0.1211000   0.3176000   0.3436000
1980 11 29 12  74.2776000   0.6700000   0.0310000  -3.8200000   0.4163000   0.1347000   0.3168000   0.3500000
1980 11 30 12  86.7648000   8.7600000   0.0309000  -2.8650000   0.3690000   0.1164000   0.3160000   0.3596000
1980 12 01 12 100.6382000   9.7300000   0.0307000 -14.3600000   0.2326000   0.0718000   0.3152000   0.3309000
1980 12 02 12 119.3275000  13.1000000   0.0306000 -11.7700000   0.1946000   0.0595000   0.3144000   0.3118000
1980 12 03 12 125.7417000   4.5100000   0.0306000  -6.4250000   0.2646000   0.0805000   0.3136000   0.3691000
1980 12 04 12 129.5265000   2.6700000   0.0306000  -3.5250000   0.3579000   0.1076000   0.3128000   0.3659000
1980 12 05 12 139.4418000   6.9600000   0.0305000  -5.7000000   0.3014000   0.0889000   0.3120000   0.3436000
1980 12 06 12 139.4113000   0.0000000   0.0305000 -12.2950000   0.1502000   0.0437000   0.3112000   0.3055000
1980 12 07 12 139.3808000   0.0000000   0.0305000 -14.3050000   0.1968000   0.0571000   0.3105000   0.2800000
1980 12 08 12 139.3503000   0.0000000   0.0305000 -12.2050000   0.1681000   0.0485000   0.3097000   0.2991000
1980 12 09 12 139.3198000   0.0000000   0.0305000  -8.7050000   0.1155000   0.0332000   0.3090000   0.2736000
1980 12 10 12 139.2893000   0.0000000   0.0305000  -8.4950000   0.1353000   0.0390000   0.3082000   0.2546000
1980 12 11 12 139.2589000   0.0000000   0.0305000  -4.4900000   0.3139000   0.0904000   0.3075000   0.2991000
1980 12 12 12 139.2284000   0.0000000   0.0305000  -3.3750000   0.2133000   0.0605000   0.3068000   0.3023000
1980 12 13 12 139.1980000   0.0000000   0.0304000  -2.3800000   0.1296000   0.0365000   0.3060000   0.2959000
1980 12 14 12 139.1675000   0.0000000   0.0304000  -1.3800000   0.1394000   0.0393000   0.3053000   0.2927000
1980 12 15 12 139.1371000   0.0000000   0.0304000  -0.3650000   0.2664000   0.0751000   0.3046000   0.3436000
1980 12 16 12 139.1067000   0.0000000   0.0304000   4.4150000   0.2628000   0.0732000   0.3039000   0.3436000
1980 12 17 12 139.0763000   0.0000000   0.0304000   4.0250000   0.1615000   0.0446000   0.3032000   0.3405000
1980 12 18 12 139.0460000   0.0000000   0.0304000  -3.5500000   0.0341000   0.0094000   0.3025000   0.3373000
1980 12 19 12 139.0156000   0.0000000   0.0304000  -8.8500000   0.1669000   0.0463000   0.3018000   0.2991000
1980 12 20 12 138.9852000   0.0000000   0.0304000  -5.6450000   0.0890000   0.0246000   0.3011000   0.2896000
1980 12 21 12 138.9549000   0.0000000   0.0303000  -0.8550000   0.1992000   0.0553000   0.3005000   0.3405000
1980 12 22 12 142.2111000   2.3000000   0.0305000  -1.1950000   0.4111000   0.1137000   0.2998000   0.3341000
1980 12 23 12 142.1805000   0.0000000   0.0305000  -6.4150000   0.2403000   0.0650000   0.2991000   0.3182000
1980 12 24 12 143.8648000   1.2000000   0.0305000 -10.2850000   0.0767000   0.0206000   0.2984000   0.3150000
1980 12 25 12 154.9520000   7.7800000   0.0305000  -1.5250000   0.2451000   0.0661000   0.2978000   0.3214000
1980 12 26 12 154.9215000   0.0000000   0.0305000   0.6050000   0.2938000   0.0786000   0.2971000   0.3309000
1980 12 27 12 154.8910000   0.0000000   0.0305000  -2.3550000   0.1658000   0.0438000   0.2965000   0.3341000
1980 12 28 12 155.2750000   0.2900000   0.0305000  -0.7200000   0.3470000   0.0916000   0.2958000   0.3277000
1980 12 29 12 155.2445000   0.0000000   0.0305000  -3.9350000   0.2695000   0.0700000   0.2952000   0.2991000
1980 12 30 12 155.2141000   0.0000000   0.0305000   0.5450000   0.2519000   0.0648000   0.2945000   0.3055000
1980 12 31 12 155.1836000   0.0000000   0.0304000  -1.6950000   0.2733000   0.0698000   0.2939000   0.3150000
1981 01 01 12 155.1532000   0.0000000   0.0304000   0.9950000   0.2345000   0.0593000   0.2932000   0.3150000
1981 01 02 12 155.1227000   0.0000000   0.0304000  -2.0150000   0.2558000   0.0643000   0.2926000   0.3055000
1981 01 03 12 155.0923000   0.0000000   0.0304000  -1.4800000   0.1752000   0.0437000   0.2920000   0.2864000
1981 01 04 12 155.0619000   0.0000000   0.0304000  -4.2500000   0.2569000   0.0640000   0.2914000   0.3150000
1981 01 05 12 155.0315000   0.0000000   0.0304000  -1.4100000   0.3849000   0.0951000   0.2907000   0.3023000
1981 01 06 12 155.0012000   0.0000000   0.0304000  -5.8000000   0.2792000   0.0678000   0.2901000   0.2800000
1981 01 07 12 154.9708000   0.0000000   0.0304000  -6.1300000   0.1592000   0.0383000   0.2895000   0.2641000
1981 01 08 12 154.9404000   0.0000000   0.0304000  -3.5450000   0.1358000   0.0327000   0.2889000   0.2514000
1981 01 09 12 154.9101000   0.0000000   0.0303000  -2.2100000   0.2034000   0.0491000   0.2883000   0.2577000
1981 01 10 12 154.8797000   0.0000000   0.0303000  -3.0550000   0.2757000   0.0663000   0.2877000   0.2673000
1981 01 11 12 154.8494000   0.0000000   0.0303000  -4.7100000   0.2115000   0.0505000   0.2870000   0.2418000
1981 01 12 12 154.8191000   0.0000000   0.0303000  -3.9450000   0.1854000   0.0441000   0.2864000   0.2291000
1981 01 13 12 154.7888000   0.0000000   0.0303000  -7.3150000   0.2834000   0.0673000   0.2858000   0.2386000
1981 01 14 12 154.7585000   0.0000000   0.0303000  -4.3650000   0.2997000   0.0705000   0.2852000   0.2514000
1981 01 15 12 154.7282000   0.0000000   0.0303000  -7.7750000   0.3103000   0.0723000   0.2846000   0.2577000
1981 01 16 12 160.4280000   4.0100000   0.0305000  -9.3350000   0.2626000   0.0606000   0.2840000   0.2641000
1981 01 17 12 160.3976000   0.0000000   0.0305000  -7.4000000   0.2477000   0.0568000   0.2835000   0.2482000
1981 01 18 12 160.3671000   0.0000000   0.0304000  -6.6250000   0.3610000   0.0823000   0.2829000   0.2832000
1981 01 19 12 160.3367000   0.0000000   0.0304000  -3.3600000   0.4003000   0.0900000   0.2823000   0.2768000
1981 01 20 12 160.3063000   0.0000000   0.0304000  -0.7150000   0.3586000   0.0794000   0.2817000   0.2832000
1981 01 21 12 160.2759000   0.0000000   0.0304000  -0.3750000   0.3731000   0.0815000   0.2811000   0.2768000
1981 01 22 12 160.2455000   0.0000000   0.0304000  -1.8450000   0.3549000   0.0765000   0.2805000   0.2864000
1981 01 23 12 160.2151000   0.0000000   0.0304000  -0.8350000   0.3565000   0.0760000   0.2799000   0.2832000
1981 01 24 12 160.1847000   0.0000000   0.0304000  -4.6700000   0.3848000   0.0810000   0.2794000   0.2927000
1981 01 25 12 160.1544000   0.0000000   0.0304000  -7.5300000   0.4325000   0.0899000   0.2788000   0.2832000
1981 01 26 12 160.1240000   0.0000000   0.0304000 -12.5450000   0.3902000   0.0798000   0.2782000   0.2546000
1981 01 27 12 160.0936000   0.0000000   0.0303000 -13.0150000   0.3975000   0.0802000   0.2776000   0.2514000
1981 01 28 12 160.0633000   0.0000000   0.0303000  -7.9650000   0.4760000   0.0948000   0.2771000   0.2673000
1981 01 29 12 160.0330000   0.0000000   0.0303000  -5.3000000   0.5289000   0.1035000   0.2765000   0.2768000
1981 01 30 12 160.8742000   0.6100000   0.0305000  -5.5950000   0.5332000   0.1021000   0.2759000   0.2705000
1981 01 31 12 168.7462000   5.5300000   0.0304000 -10.5750000   0.4635000   0.0869000   0.2754000   0.2768000
1981 02 01 12 170.8164000   1.4700000   0.0304000 -18.0500000   0.3651000   0.0674000   0.2748000   0.2641000
1981 02 02 12 170.7859000   0.0000000   0.0304000 -16.2250000   0.4457000   0.0817000   0.2742000   0.2355000
1981 02 03 12 170.7555000   0.0000000   0.0304000  -8.7250000   0.5628000   0.1017000   0.2737000   0.2259000
1981 02 04 12 170.7251000   0.0000000   0.0304000 -10.2150000   0.5631000   0.0997000   0.2731000   0.2196000
1981 02 05 12 170.6947000   0.0000000   0.0304000  -9.7000000   0.5938000   0.1031000   0.2726000   0.2196000
1981 02 06 12 170.6643000   0.0000000   0.0304000 -12.2900000   0.5748000   0.0977000   0.2720000   0.2259000
1981 02 07 12 170.6340000   0.0000000   0.0304000 -16.3000000   0.5314000   0.0886000   0.2715000   0.2164000
1981 02 08 12 174.5190000   2.7400000   0.0304000 -17.4450000   0.4687000   0.0770000   0.2709000   0.2196000
1981 02 09 12 185.5348000   7.7300000   0.0304000 -12.4450000   0.5032000   0.0817000   0.2703000   0.2100000
1981 02 10 12 198.3654000   9.0000000   0.0304000 -29.0700000   0.3241000   0.0520000   0.2698000   0.1973000
1981 02 11 12 198.3350000   0.0000000   0.0304000 -23.2250000   0.4600000   0.0737000   0.2693000   0.2164000
1981 02 12 12 198.3047000   0.0000000   0.0304000 -11.0850000   0.7215000   0.1145000   0.2687000   0.2291000
1981 02 13 12 199.3604000   0.7600000   0.0304000  -7.7850000   0.7125000   0.1102000   0.2682000   0.2482000
1981 02 14 12 199.3300000   0.0000000   0.0304000  -6.0250000   0.8641000   0.1306000   0.2676000   0.2577000
1981 02 15 12 199.2997000   0.0000000   0.0304000  -4.4500000   0.9893000   0.1450000   0.2671000   0.2577000
1981 02 16 12 203.8707000   3.2200000   0.0304000  -8.3000000   0.8086000   0.1143000   0.2665000   0.2609000
1981 02 17 12 203.8403000   0.0000000   0.0304000  -6.8300000   0.8868000   0.1224000   0.2660000   0.2546000
1981 02 18 12 210.9693000   5.0100000   0.0303000  -7.3000000   0.8877000   0.1193000   0.2655000   0.2609000
1981 02 19 12 210.9389000   0.0000000   0.0303000  -4.3750000   1.0360000   0.1358000   0.2649000   0.2673000
1981 02 20 12 211.8089000   0.6300000   0.0303000  -5.4950000   1.1154000   0.1418000   0.2644000   0.2546000
1981 02 21 12 211.7785000   0.0000000   0.0303000 -11.4300000   0.7265000   0.0894000   0.2638000   0.2546000
1981 02 22 12 211.7482000   0.0000000   0.0303000  -9.0500000   0.8963000   0.1091000   0.2633000   0.2609000
1981 02 23 12 211.7179000   0.0000000   0.0303000  -5.5200000   1.2213000   0.1459000   0.2628000   0.2482000
1981 02 24 12 211.6875000   0.0000000   0.0303000  -3.7350000   1.3292000   0.1538000   0.2623000   0.2673000
1981 02 25 12 211.6572000   0.0000000   0.0303000  -0.1250000   1.5183000   0.1698000   0.2617000   0.2705000
1981 02 26 12 211.6269000   0.0000000   0.0303000  -2.3800000   1.4683000   0.1580000   0.2612000   0.2673000
1981 02 27 12 211.6538000   0.0400000   0.0303000  -4.4950000   1.2706000   0.1324000   0.2607000   0.2641000
1981 02 28 12 211.6348000   0.0000000   0.0190000 -11.0600000   1.1633000   0.1188000   0.2601000   0.2514000
1981 03 01 12 211.6292000   0.0000000   0.0055000  -6.8750000   1.3019000   0.1297000   0.2595000   0.2514000
1981 03 02 12 211.6276000   0.0000000   0.0016000  -5.3150000   1.3340000   0.1275000   0.2590000   0.2577000
1981 03 03 12 211.6261000   0.0000000   0.0015000  -6.5200000   1.4029000   0.1285000   0.2584000   0.2514000
1981 03 04 12 211.5958000   0.0000000   0.0303000  -6.2100000   1.5539000   0.1367000   0.2580000   0.2514000
1981 03 05 12 211.5655000   0.0000000   0.0303000  -4.6800000   1.5752000   0.1376000   0.2575000   0.2641000
1981 03 06 12 211.5352000   0.0000000   0.0303000  -4.7150000   1.6028000   0.1390000   0.2570000   0.2736000
1981 03 07 12 211.5050000   0.0000000   0.0303000  -7.3450000   1.4806000   0.1275000   0.2565000   0.2641000
1981 03 08 12 211.4747000   0.0000000   0.0303000  -5.7150000   1.2604000   0.1082000   0.2560000   0.2546000
1981 03 09 12 218.4322000   4.8900000   0.0303000  -5.2000000   1.4944000   0.1287000   0.2555000   0.2641000
1981 03 10 12 218.4019000   0.0000000   0.0303000 -12.1750000   1.4731000   0.1264000   0.2550000   0.2577000
1981 03 11 12 221.4010000   2.1200000   0.0303000  -9.6350000   1.4113000   0.1207000   0.2544000   0.2673000
1981 03 12 12 221.3707000   0.0000000   0.0303000  -6.5700000   1.8233000   0.1558000   0.2539000   0.2736000
1981 03 13 12 221.3404000   0.0000000   0.0303000  -5.6750000   1.8545000   0.1567000   0.2534000   0.2800000
1981 03 14 12 221.3101000   0.0000000   0.0303000  -3.4700000   1.9834000   0.1658000   0.2529000   0.2800000
1981 03 15 12 221.2798000   0.0000000   0.0303000  -3.8100000   1.9683000   0.1626000   0.2524000   0.2832000
1981 03 16 12 223.0929000   1.2900000   0.0303000  -3.8200000   1.9832000   0.1623000   0.2519000   0.2896000
1981 03 17 12 223.0625000   0.0000000   0.0303000  -3.2550000   2.0028000   0.1625000   0.2514000   0.2864000
1981 03 18 12 223.0322000   0.0000000   0.0303000 -10.7750000   1.7694000   0.1425000   0.2509000   0.2800000
1981 03 19 12 224.8453000   1.2900000   0.0303000 -10.9100000   1.6704000   0.1343000   0.2504000   0.2736000
1981 03 20 12 241.6058000  11.7500000   0.0303000  -8.5650000   1.5706000   0.1264000   0.2499000   0.2768000
1981 03 21 12 256.4371000  10.4000000   0.0303000  -4.5650000   1.6469000   0.1329000   0.2494000   0.2768000
1981 03 22 12 259.0933000   1.8800000   0.0303000  -5.8400000   1.7587000   0.1419000   0.2489000   0.2705000
1981 03 23 12 259.0630000   0.0000000   0.0303000  -4.3950000   2.3073000   0.1857000   0.2484000   0.2673000
1981 03 24 12 259.0328000   0.0000000   0.0303000  -5.9250000   2.3032000   0.1826000   0.2479000   0.2641000
1981 03 25 12 259.0025000   0.0000000   0.0303000  -2.3800000   2.5131000   0.1969000   0.2474000   0.2673000
1981 03 26 12 276.7204000  12.4200000   0.0303000  -1.2500000   1.9135000   0.1478000   0.2469000   0.2736000
1981 03 27 12 287.3791000   7.4800000   0.0303000  -0.3650000   2.1704000   0.1678000   0.2464000   0.3023000
1981 03 28 12 292.9648000   3.9300000   0.0302000  -8.2100000   1.7416000   0.1340000   0.2459000   0.2864000
1981 03 29 12 294.9495000   1.4100000   0.0302000  -5.8250000   2.2966000   0.1774000   0.2454000   0.3182000
1981 03 30 12 297.7772000   2.0000000   0.0302000  -6.8100000   2.1987000   0.1685000   0.2449000   0.3214000
1981 03 31 12 297.7470000   0.0000000   0.0302000  -5.1750000   1.8701000   0.1426000   0.2444000   0.2927000
1981 04 01 12 305.8192000   5.6700000   0.0302000  -6.5750000   1.5214000   0.1162000   0.2439000   0.2800000
1981 04 02 12 312.9196000   4.9900000   0.0302000  -6.4650000   1.7139000   0.1320000   0.2434000   0.2832000
1981 04 03 12 317.2622000   3.0600000   0.0302000  -8.7850000   1.8155000   0.1402000   0.2430000   0.2768000
1981 04 04 12 318.1751000   0.6600000   0.0302000  -5.8400000   1.8737000   0.1447000   0.2425000   0.2705000
1981 04 05 12 324.8183000   4.6700000   0.0302000  -7.9350000   1.8558000   0.1431000   0.2420000   0.2546000
1981 04 06 12 326.0313000   0.8700000   0.0302000  -3.8050000   3.0078000   0.2316000   0.2415000   0.2800000
1981 04 07 12 326.0011000   0.0000000   0.0302000  -9.0050000   2.7157000   0.2036000   0.2410000   0.2641000
1981 04 08 12 332.6586000   4.6800000   0.0302000 -11.0250000   2.0241000   0.1497000   0.2405000   0.2609000
1981 04 09 12 332.6284000   0.0000000   0.0302000  -7.7450000   2.8185000   0.2089000   0.2401000   0.2609000
1981 04 10 12 340.3862000   5.4500000   0.0302000  -7.1500000   2.2527000   0.1646000   0.2396000   0.2641000
1981 04 11 12 340.3560000   0.0000000   0.0302000  -3.4250000   2.4947000   0.1822000   0.2391000   0.2609000
1981 04 12 12 340.3258000   0.0000000   0.0302000  -3.5450000   2.4648000   0.1791000   0.2386000   0.2673000
1981 04 13 12 340.2956000   0.0000000   0.0302000  -4.6800000   3.4078000   0.2466000   0.2381000   0.2800000
1981 04 14 12 340.2654000   0.0000000   0.0302000  -2.8650000   3.1460000   0.2230000   0.2377000   0.2896000
1981 04 15 12 340.2352000   0.0000000   0.0302000   0.1300000   3.0101000   0.2111000   0.2372000   0.3627000
1981 04 16 12 340.2050000   0.0000000   0.0302000   1.7300000   3.8045000   0.2652000   0.2367000   0.3914000
1981 04 17 12 340.1748000   0.0000000   0.0302000   0.7150000   4.0062000   0.2743000   0.2362000   0.4359000
1981 04 18 12 340.1447000   0.0000000   0.0302000   4.9450000   3.8940000   0.2625000   0.2358000   0.5855000
1981 04 19 12 346.7425000   5.3200000   0.7484000   1.7550000   3.0431000   0.2032000   0.2373000   0.8400000
1981 04 20 12 357.3160000   7.3300000   0.4132000  -3.6650000   2.4781000   0.3407000   0.2368000   0.6046000
1981 04 21 12 365.2905000   5.8200000   0.0862000  -0.3800000   2.0735000   0.3265000   0.2354000   0.5123000
1981 04 22 12 365.5161000   0.1800000   0.0317000  -5.6200000   3.4373000   0.4961000   0.2343000   0.4105000
1981 04 23 12 365.4844000   0.0000000   0.0317000  -2.2800000   3.8649000   0.4496000   0.2336000   0.4327000
1981 04 24 12 360.1018000   0.0000000   4.0004000   2.7550000   4.7337000   0.4529000   0.2442000   0.8241000
1981 04 25 12 339.1914000   0.0000000  18.7501000   6.0900000   5.0708000   2.3810000   0.4546000   1.1105000
1981 04 26 12 327.3012000   0.0000000  17.0527000   4.3050000   4.8559000   4.8316000   1.2002000   1.2441000
1981 04 27 12 313.5745000   0.0300000  12.8528000   3.4750000   4.6146000   4.5915000   1.1553000   1.2123000
1981 04 28 12 307.4781000   0.0000000   6.9298000   1.4450000   3.5851000   3.5672000   1.0016000   0.9546000
1981 04 29 12 285.0971000   0.0000000  17.4058000   6.8150000   4.1241000   4.1034000   1.2350000   1.0819000
1981 04 30 12 282.8484000   0.0000000   9.0406000   1.6550000   4.8733000   4.8489000   1.2098000   1.5050000
1981 05 01 12 262.7043000   0.0000000  14.2618000   5.7600000   4.8630000   4.8387000   1.4498000   2.1287000
1981 05 02 12 251.2673000   2.8400000  17.0766000   4.7200000   4.3428000   4.3211000   2.1554000   2.4628000
1981 05 03 12 252.7249000   6.9400000   9.8102000   1.8350000   3.9143000   3.8948000   2.0511000   1.7278000
1981 05 04 12 250.1411000   0.0100000   2.6604000  -2.1500000   3.4577000   3.4404000   1.8407000   1.1550000
1981 05 05 12 252.5150000  10.1100000   7.9256000   2.8550000   3.7728000   3.4626000   1.7590000   1.0659000
1981 05 06 12 278.5559000  22.7200000   9.3494000   2.3700000   3.4701000   3.4528000   1.7194000   1.0819000
1981 05 07 12 288.6716000   8.1000000   2.9662000  -1.4750000   2.9097000   2.8952000   1.7140000   1.1391000
1981 05 08 12 289.3894000   2.1800000   0.4183000  -5.0650000   3.7387000   3.7200000   1.7093000   1.0182000
1981 05 09 12 294.8973000   3.8800000   0.0366000  -6.2200000   2.5287000   1.7045000   1.6737000   0.8591000
1981 05 10 12 318.0156000  16.2000000   0.0315000  -1.0300000   2.6728000   1.3849000   1.6261000   0.9228000
1981 05 11 12 333.1315000  10.6000000   0.0315000   0.0300000   2.1723000   0.8609000   1.5743000   1.2728000
1981 05 12 12 338.1016000   3.5000000   0.0314000  -8.7500000   2.4995000   0.8136000   1.5225000   1.5273000
1981 05 13 12 340.6423000   1.8000000   0.0314000  -4.7150000   3.6646000   0.9603000   1.4718000   1.4319000
1981 05 14 12 345.4124000   3.3600000   0.0314000  -1.2650000   3.2774000   0.6289000   1.4226000   1.4955000
1981 05 15 12 350.5957000   8.0200000   2.1046000   3.1450000   3.5473000   0.5443000   1.3811000   1.6546000
1981 05 16 12 362.5764000  15.8400000   9.3660000   2.8300000   3.7804000   1.2340000   1.3585000   1.8455000
1981 05 17 12 358.4008000   9.4000000  14.9845000   3.0150000   3.6464000   3.6281000   1.5489000   2.0682000
1981 05 18 12 340.3081000   4.5600000  21.7979000   4.1850000   4.3473000   4.3256000   2.8092000   2.2273000
1981 05 19 12 326.5134000   1.1000000  17.7520000   3.6850000   4.9315000   4.9068000   3.0794000   2.2910000
1981 05 20 12 306.9897000   4.6300000  21.6945000   4.7100000   4.4525000   4.4302000   3.7663000   2.5455000
1981 05 21 12 301.9131000   6.4600000  14.8662000   3.3800000   3.6523000   3.6340000   3.6930000   2.3546000
1981 05 22 12 303.3150000  10.4900000  11.1309000   2.3850000   3.6254000   3.6073000   3.1834000   2.2273000
1981 05 23 12 299.0352000   5.7100000  12.3028000   2.6100000   3.0575000   3.0422000   3.0176000   2.6092000
1981 05 24 12 287.5557000   0.8700000  12.9975000   2.5800000   5.5914000   5.5634000   2.9966000   2.8637000
1981 05 25 12 280.8810000   1.6400000   9.9712000   1.7500000   5.2357000   5.2095000   2.8374000   3.6910000
1981 05 26 12 265.5518000   4.8600000  17.4528000   4.3050000   4.5895000   4.5666000   3.4358000   3.8183000
1981 05 27 12 256.1693000   0.0000000  12.6153000   3.2750000   4.5036000   4.4811000   3.3507000   5.0911000
1981 05 28 12 244.2038000   0.0000000  10.6943000   3.1550000   4.9407000   4.9160000   3.1417000   5.4093000
